Id,Predicted
193,0.7336007191625973
194,0.36994655638771434
195,0.02729382393451025
196,0.450594952376987
197,0.27503671701063204
198,0.008453666636340486
199,0.1619077598118869
200,0.09730948835915208
201,0.07693274934034622
202,0.004841370982172225
203,0.010042092491339789
204,0.5264804100685128
205,0.24003980267129765
206,0.17277843220265166
207,0.7865698687625253
208,0.24151575423048338
209,0.28063574892350324
210,0.25735372436988285
211,0.01334085117120425
212,0.11618861728132496
213,0.09699469602342736
214,0.12742829483266221
215,0.023381251032608664
216,0.0672295544311066
217,0.045374554611034006
218,0.08515260735836622
219,0.039571576779723804
220,0.028653024819501077
221,0.8295406597354122
222,0.08154097183928145
223,0.5485461750833703
224,0.4298321546906807
225,0.22097306771546962
226,0.005418957600103338
227,0.1855773267631557
228,0.3547708701215231
229,0.07530779099068555
230,0.052769425046549
231,0.28362786070293894
232,0.01953160463488421
233,0.038446512237993266
234,0.9357831902654311
235,0.021639484806033907
236,0.18612482937148847
237,0.23792702277714767
238,0.01546726258104206
239,0.046366276161646486
240,0.05159828481533468
241,0.273659985105273
242,0.059375092321828006
243,0.06434546769285292
244,0.40764254950552115
245,0.37640810485920784
246,0.0378986744696259
247,0.028936403399253338
248,0.41837958351291077
249,0.03238736269534587
250,0.017579485595478273
251,0.18448292157810284
252,0.016775502037836766
253,0.03134721161095189
254,0.4966276845193353
255,0.014451776562968534
256,0.01225719852759474
257,0.17945605755851496
258,0.4120997020291334
259,0.09530206230460088
260,0.014380381839776682
261,0.0494528639707986
262,0.3001128372861244
263,0.16355216175086337
264,0.12019266744155102
265,0.02298018346614951
266,0.0016089672627297095
267,0.11593249895567725
268,0.02741721841045478
269,0.05976214755388191
270,0.1678840356062334
271,0.020767356486186793
272,0.016342329258595766
273,0.07106461411328
274,0.5427502999567405
275,0.5668998865186725
276,0.12415948127411065
277,0.1796811435132852
278,0.05808921357334231
279,0.04203765733212175
280,0.5745313311386593
281,0.13575196283994323
282,0.1208514058805746
283,0.0038745108213596763
284,0.253435522830043
285,0.016660545326258217
286,0.27636201437148833
287,0.005112831399223994
288,0.15757285214720626
289,0.016945523860662837
290,0.02275528898031275
291,0.02420113312604612
292,0.23717176562504164
293,0.1534398979983463
294,0.013770469952059433
295,0.4054014294226736
296,0.42817456128784526
297,0.010604257572363818
298,0.21400286970915597
299,0.07920494224768504
300,0.027084975237116823
301,0.7044318012825432
302,0.09439509041014606
303,0.29235813087967266
304,0.003785387070935691
305,0.18747020100488118
306,0.011536594459484345
307,0.14903782047587932
308,0.011328708355455006
309,0.12173003896445411
310,0.01619330180331583
311,0.3342651652182623
312,0.6079305281827968
313,0.01840520785441155
314,0.158662270629855
315,0.3993316604129853
316,0.29858017655477004
317,0.20517981112984685
318,0.021489005002025302
319,0.10140489580301561
320,0.13861837601135524
321,0.014367493854149734
322,0.09267038118454911
323,0.12441137556875369
324,0.07872140608183885
325,0.18436747245218327
326,0.2000690421050451
327,0.37033133733782647
328,0.48898245095564413
329,0.12804773079694354
330,0.4227377905120441
331,0.06451813458153
332,0.40086024340939047
333,0.22499940601263888
334,0.17490899557133424
335,0.7135728519303997
336,0.1048284615570239
337,0.14987594185753067
338,0.7226755260645618
339,0.45453754380602196
340,0.13281782810673898
341,0.07333388275258815
342,0.7246073015259982
343,0.1436821602866567
344,0.0053606942568478885
345,0.2914499754259769
346,0.023004313451704242
347,0.42406001772511503
348,0.6096364855876351
349,0.12333976723252082
350,0.17201077620158617
351,0.15833125608754284
352,0.03304279855206967
353,0.07589096777934314
354,0.041722533887340554
355,0.02073601702186491
356,0.12377831797886336
357,0.44306711784085256
358,0.009131496292377285
359,0.14065791656933463
360,0.005790202496255094
361,0.019095437367758074
362,0.29662649699170823
363,0.10653991669637408
364,0.17931777373852031
365,0.03393158668236968
366,0.01019735804193162
367,0.3027364728023781
368,0.19908671649670698
369,0.0038400464437061493
370,0.48170989481537346
371,0.4240729365656769
372,0.26417648213051914
373,0.011566363985438047
374,0.3150044546479505
375,0.04919386686317563
376,0.27527458395795895
377,0.1298365584750298
378,0.019743212164675037
379,0.24274827757084727
380,0.2639290141991087
381,0.19184536408891392
382,0.04117036613059911
383,0.07714879391155173
384,0.363728039391546
385,0.28035787752997676
386,0.04213319415944286
387,0.1505997265385269
388,0.04786635098924766
389,0.017123552645518944
390,0.07972835550914455
391,0.03283993379815125
392,0.1741522861210119
393,0.07991526119402936
394,0.02772431696266359
395,0.04134180189784982
396,0.11634860369490488
397,0.1190625941629397
398,0.03996673711965324
399,0.044877356213405696
400,0.08867834889238263
401,0.01986813731167421
402,0.005276505723951089
403,0.07066976566837462
404,0.1053354153728316
405,0.15374249374916985
406,0.020183580908323083
407,0.06580825811383258
408,0.18323748514145702
409,0.00988708329013244
410,0.0033069350094575966
411,0.01975533294906345
412,0.18176758955240213
413,0.6473177603094515
414,0.04254560497984311
415,0.1889040494160329
416,0.03932163415979356
417,0.3419021042813399
418,0.14474818885357052
419,0.32915695904088077
420,0.01255283486554517
421,0.012708150768083288
422,0.09593340338043094
423,0.01254817204942238
424,0.08704700473320827
425,0.023585447819432045
426,0.3585489369326279
427,0.2131021077768929
428,0.5357116866596556
429,0.02911905426911829
430,0.09621185674449668
431,0.03349239166398358
432,0.027475788068494426
433,0.09243340454411691
434,0.047260403480206714
435,0.02284990538723791
436,0.004570124139358206
437,0.02148217945843886
438,0.1058408474268344
439,0.09209224263904481
440,0.2971338531580401
441,0.2570098508007411
442,0.01986736877253189
443,0.5141100752292523
444,0.08154402790858044
445,0.10462071553766598
446,0.3771743457766836
447,0.46806959196250475
448,0.07835715519954517
449,0.025391215405743697
450,0.46295883806763355
451,0.49625140433020676
452,0.1181882172266378
453,0.055936249219968606
454,0.19042417286401317
455,0.011575173864187776
456,0.10937707565196314
457,0.011284204253983349
458,0.13772943663242124
459,0.011832457414480324
460,0.04565839497990025
461,0.054789242150423564
462,0.027064389412331386
463,0.020114510726455346
464,0.004431579703146293
465,0.7556425676769096
466,0.05574715384889225
467,0.3937004526819671
468,0.03220316866147349
469,0.11955026595174804
470,0.0639547890392156
471,0.014805613689978965
472,0.38346483308888907
473,0.006448264993712993
474,0.1437920018605956
475,0.10312533280507472
476,0.15460664191581086
477,0.429512827264043
478,0.01316163227638724
479,0.02090043141075046
480,0.13606027395404874
481,0.09267482052935802
482,0.3877780392754426
483,0.010377864474054232
484,0.15586622822109955
485,0.0070845544190492405
486,0.05214826541267125
487,0.01849287189048277
488,0.22694584023072392
489,0.601772106952888
490,0.10961334379665524
491,0.1476432867505156
492,0.010575194748077223
493,0.004736631817145757
494,0.19560571498685728
495,0.39162964280034523
496,0.48001649634666443
497,0.13015040548363893
498,0.2683608909523847
499,0.3268382223907322
500,0.38893908037505875
501,0.08297352270949418
502,0.018352573679848976
503,0.061893879561402576
504,0.12432778220210709
505,0.009146077020081828
506,0.37222123546003033
507,0.03621449880798736
508,0.4760145227254805
509,0.009191922982260056
510,0.011817348355797308
511,0.019025648089434178
512,0.013911873242451444
513,0.027801789884358722
514,0.16796524181485456
515,0.03237742827465781
516,0.11307648882141502
517,0.2057577198137727
518,0.6074661393365732
519,0.0042765448316902325
520,0.13559920901423334
521,0.46761591368888233
522,0.11045073199148246
523,0.033751567485533374
524,0.4675400037664631
525,0.015057695812198808
526,0.01418345177066034
527,0.5864227620829446
528,0.044360652012998256
529,0.6691023497591934
530,0.07454106575546458
531,0.05578963725070211
532,0.12601248290133402
533,0.18566929117247322
534,0.05551317281789509
535,0.05090752838123291
536,0.04359084608701059
537,0.17734650462947518
538,0.02996121848365956
539,0.07144671005493682
540,0.08686159559761976
541,0.07095332436715669
542,0.015536851694231281
543,0.028679892562164327
544,0.4525541883715626
545,0.5006795497955714
546,0.06709678269504502
547,0.017966862752792526
548,0.20289997898358056
549,0.13083032192087882
550,0.24100786406189947
551,0.600463020296546
552,0.19236635278300443
553,0.0049543185768640766
554,0.04996777248062658
555,0.04275724156194017
556,0.1365560343570947
557,0.7031417717042483
558,0.10920276134392244
559,0.26159719703032425
560,0.22593042729042007
561,0.033326435646093076
562,0.17715745381755033
563,0.2796146535580034
564,0.18117919193957868
565,0.3152710280024551
566,0.18019651084109609
567,0.006113104803890317
568,0.019970813222655714
569,0.18524170944962606
570,0.020639865699011613
571,0.2674334818033017
572,0.13558607183842597
573,0.0720897644431244
574,0.0025014796222984346
575,0.010340454752895634
576,0.14400877265199377
577,0.06271719972869119
578,0.12925049577165326
579,0.7393933700933136
580,0.016425157279946527
581,0.20972505839034844
582,0.054479347141435534
583,0.11045362243710258
584,0.11564023041607278
585,0.25339437190673464
586,0.02664669002158935
587,0.09225780309641816
588,0.01137659048257737
589,0.016267282221336117
590,0.062155573009558714
591,0.29601208454856714
592,0.11403344687127719
593,0.021390273727251802
594,0.015705769688622896
595,0.2063451567599902
596,0.04087366213680303
597,0.0659520978247326
598,0.6489737357654335
599,0.09585627670155793
600,0.11670737152440201
601,0.19566458769855882
602,0.18460172476925904
603,0.27111675828550846
604,0.2824019578747807
605,0.5922788165320501
606,0.10931515388068959
607,0.09923965785624045
608,0.0318046091075833
609,0.49182452167396257
610,0.09233417090023703
611,0.0581389431465684
612,0.4436287993671943
613,0.1814909335025159
614,0.35883625570198285
615,0.24262251709644456
616,0.332595143333483
617,0.13755668039616523
618,0.017945288723841345
619,0.302012122534832
620,0.16064025778086033
621,0.21385136941112176
622,0.026502280451108525
623,0.3890122765007007
624,0.005103678784468319
625,0.7027100303727696
626,0.5256414893157332
627,0.7000086427360764
628,0.5850598686364563
629,0.11888075656779491
630,0.03609334605225656
631,0.07722727134974568
632,0.007037576876660259
633,0.01090101285425257
634,0.00767345553999673
635,0.21622797435365645
636,0.0777514631945054
637,0.13726073140091288
638,0.022792598015391623
639,0.012284017781363068
640,0.009159697371148887
641,0.220943383085144
642,0.26573480897307705
643,0.2970523789823627
644,0.022592240287275578
645,0.2739950939651259
646,0.07779920789065625
647,0.037429321758110715
648,0.20550612142283073
649,0.33620494678498003
650,0.6018447835179614
651,0.2853191931707751
652,0.01721520695073091
653,0.40692098233394847
654,0.8910134368778456
655,0.029854135984988095
656,0.015884049652617787
657,0.0138745589030855
658,0.6303667346142419
659,0.13466103123437403
660,0.06458715088183035
661,0.11046768956739945
662,0.4679721071941138
663,0.2866123553617792
664,0.008729876994354518
665,0.22680267768946843
666,0.49665405603571927
667,0.29225241443035166
668,0.019380712718031153
669,0.022561830494083505
670,0.04253823335455656
671,0.07768588925042522
672,0.0036399508154125017
673,0.07360019442898179
674,0.04315551390297931
675,0.06844478185688273
676,0.10057799504490676
677,0.0537218309583843
678,0.027264315284880044
679,0.254770765624946
680,0.13287034928280975
681,0.5238984065007753
682,0.01395454579575433
683,0.054941613135678885
684,0.043018653120548006
685,0.25407428763308393
686,0.10986781942052273
687,0.1142265079937574
688,0.6396219471413864
689,0.06854360913566943
690,0.22563881640277553
691,0.03842163340180228
692,0.14301619646016903
693,0.023165337104479388
694,0.03469959606910105
695,0.1324564851771509
696,0.017831021740411877
697,0.29998064380902556
698,0.10257989605994249
699,0.13708353358309208
700,0.33482551882050965
701,0.13878949240729502
702,0.5829948084273524
703,0.08216009055974119
704,0.1261808343923292
705,0.19481765215727623
706,0.08507336187726317
707,0.12799082880258655
708,0.33051404992617506
709,0.16679991879827333
710,0.5156875204596546
711,0.0065479529000130685
712,0.03584953984145577
713,0.03931949608372467
714,0.14759386735037436
715,0.054212134733420375
716,0.5912549649023942
717,0.029508042279252047
718,0.34183559698302746
719,0.0069070371186858714
720,0.38538421529065614
721,0.19793697597754265
722,0.042975425468960625
723,0.037092782308067576
724,0.21391389740353794
725,0.08842647909039894
726,0.5433855875720013
727,0.2385613079103283
728,0.1056500617682101
729,0.16275574342149832
730,0.17760987344564633
731,0.18405382329143818
732,0.44246658643748854
733,0.30454422935520026
734,0.28888771157869786
735,0.01120591788923779
736,0.347357807671567
737,0.007725174082921121
738,0.5017072063464484
739,0.1907193813534429
740,0.005252452500110765
741,0.1410767296030766
742,0.023809095729681578
743,0.2009301602328248
744,0.11683976074752614
745,0.411878670491063
746,0.05838417080897859
747,0.04051029016908036
748,0.08868251454814036
749,0.4732320616150744
750,0.13590371421650244
751,0.004663287357533441
752,0.01053164859778269
753,0.2190734521310173
754,0.007241479612735957
755,0.16905144618732343
756,0.12572386591134596
757,0.5308628676135954
758,0.781483319137654
759,0.13339155643105527
760,0.30001235719107977
761,0.042051477165867636
762,0.010481241363007097
763,0.2315187945930058
764,0.04203802688115602
765,0.1577483430911823
766,0.2996462111050203
767,0.3541866971624322
768,0.12317913850413267
769,0.005115399975861424
770,0.2666302509309325
771,0.038531406468640436
772,0.6065292539919238
773,0.04324494254157134
774,0.0030788846518412707
775,0.07560001523205825
776,0.2913446260392153
777,0.12430140794602788
778,0.040004174106320366
779,0.232668066954141
780,0.009920895688043212
781,0.3493130063267249
782,0.13665138313601763
783,0.1358312739539832
784,0.26108753740989826
785,0.1082172891683634
786,0.05057344280513895
787,0.1459680501831443
788,0.08796059232879884
789,0.3787669632236916
790,0.053007997460856444
791,0.03904187920079799
792,0.021538465110891414
793,0.018675146592882347
794,0.03661120036428967
795,0.025162091710286414
796,0.6704330150423045
797,0.2537073014461112
798,0.17340434853563363
799,0.02515512987915973
800,0.008862678762942632
801,0.547258181196697
802,0.32494385051157837
803,0.561937927110279
804,0.10429917743568895
805,0.22598392920437493
806,0.3123546549709629
807,0.09883276028146354
808,0.11688879099313768
809,0.004994968368489746
810,0.09281315851563784
811,0.03317313437742914
812,0.06038776261985155
813,0.3212698685811569
814,0.1381189307418802
815,0.05633908091244905
816,0.27527653888961084
817,0.05754866498068175
818,0.05494836142047152
819,0.02918289548328043
820,0.1731420984385997
821,0.3194509133630188
822,0.6854224119435182
823,0.007396719731386879
824,0.013941550579271943
825,0.04613146192553521
826,0.03249590295546796
827,0.004325114173240437
828,0.006286722657929262
829,0.4603841667257384
830,0.03336193916024779
831,0.020577332216941996
832,0.6302070572454275
833,0.0725758261604208
834,0.18876119121726795
835,0.1993374856710361
836,0.09542213127098224
837,0.12074851880569043
838,0.13602500230358808
839,0.24671862038631334
840,0.007419466094580432
841,0.09857162752276002
842,0.053561023010236165
843,0.12462921653541136
844,0.6629697720712795
845,0.17673389648465934
846,0.2955472991416493
847,0.04378796744012426
848,0.6419342532718109
849,0.1826623033964406
850,0.09311981707562694
851,0.011558809373702704
852,0.07672973257344629
853,0.13980032620427907
854,0.07481482717627817
855,0.40733678510803556
856,0.02896005008140977
857,0.40822912817852197
858,0.026284564398033124
859,0.09054169871338268
860,0.10280565924799583
861,0.011577773670819353
862,0.08053627501818982
863,0.012096642542460232
864,0.25898526574219727
865,0.2387170604699086
866,0.15554339324548427
867,0.07143506883818856
868,0.020716071582299263
869,0.013047044099139753
870,0.015741758065867837
871,0.010230597232300277
872,0.1230208130698877
873,0.05245293411587269
874,0.005445419221183336
875,0.20514163235642147
876,0.01260321481976791
877,0.14192174824594572
878,0.2586346051108108
879,0.08165706562994346
880,0.05745808377224636
881,0.16338112914151007
882,0.29636382817608536
883,0.0658938905123143
884,0.6435586488472353
885,0.10109360855313498
886,0.11463319728069876
887,0.2640023423540361
888,0.019972298996015284
889,0.519224003734678
890,0.019358205793538318
891,0.08375024695160115
892,0.49789730096277185
893,0.06530437231020503
894,0.08292934187449237
895,0.02644358814610205
896,0.050948534476419664
897,0.09135368932174175
898,0.047813401901650794
899,0.2302804438816699
900,0.13969255961340166
901,0.009303657987038624
902,0.2137552887895627
903,0.06859610473235629
904,0.0019495302861128614
905,0.04064898468677981
906,0.04986791597891747
907,0.16569601959637015
908,0.09935022824279509
909,0.6185546658612457
910,0.1084582317763965
911,0.00538665114738752
912,0.003776524941931679
913,0.016952525471571757
914,0.45374265802098424
915,0.2864782232579285
916,0.03856226469302576
917,0.11711732368750016
918,0.03530521886069424
919,0.05099031494476178
920,0.16778099616529624
921,0.22386559983653126
922,0.023005540829006462
923,0.018839061284562433
924,0.05235187617270031
925,0.0099658764971925
926,0.047969910946152564
927,0.03755447182923764
928,0.1830833116493535
929,0.08942021865045445
930,0.09536522394557202
931,0.4107956301714106
932,0.06077786437157101
933,0.22685872801317442
934,0.2963798143530936
935,0.01655794875460157
936,0.10290465313932311
937,0.22680629191273036
938,0.08116935702706728
939,0.11144776842522022
940,0.07941945441624912
941,0.08002523358226599
942,0.016885943356579378
943,0.20055297070839515
944,0.03684755663219589
945,0.24328533893789442
946,0.0030059813619044275
947,0.0023806201319771705
948,0.39247235291114657
949,0.1604697764324036
950,0.4477664849074127
951,0.21607657283078807
952,0.018862168187523433
953,0.03379596072264483
954,0.705649587717194
955,0.1296571164192384
956,0.021678275902881895
957,0.11516029744460099
958,0.25718311562034596
959,0.2732913696871433
960,0.021153748506876555
961,0.010762812157357991
962,0.31602497872206886
963,0.07947672212022092
964,0.24593159031265785
965,0.1327751396307832
966,0.04187405546261836
967,0.12521009383560158
968,0.09509037810825087
969,0.04476209087621612
970,0.056523972102794015
971,0.0705244681713617
972,0.30918202781930587
973,0.22740380226865764
974,0.21310503826621352
975,0.035462802003471065
976,0.6330566794604321
977,0.4336052538424208
978,0.025904589707519438
979,0.25412607660085323
980,0.11174592191987
981,0.4402452714150336
982,0.04436394523327568
983,0.42299588861797327
984,0.04933303525739399
985,0.37428889346064165
986,0.5021342963353903
987,0.04678848497796565
988,0.04982259891489299
989,0.24278062396192496
990,0.9088333372981481
991,0.015013383179233706
992,0.09906310543814704
993,0.4606644969312679
994,0.02125012004785092
995,0.009881013459904426
996,0.020388452419654736
997,0.26704369327756244
998,0.017404470436197778
999,0.6421598429741664
1000,0.15875312816957027
1001,0.08256990894095222
1002,0.045871020961291434
1003,0.23276141760268124
1004,0.11455959197899461
1005,0.12325804952722103
1006,0.3113311191611539
1007,0.0072565286371951586
1008,0.4019349742844154
1009,0.1634214508655261
1010,0.09224095529866584
1011,0.1428328404877304
1012,0.07206774951470436
1013,0.1605735303670155
1014,0.2884381502522589
1015,0.01803276195570323
1016,0.10494947328216966
1017,0.1908399411277613
1018,0.06383476194559635
1019,0.013694352975659458
1020,0.07255889085847682
1021,0.39443977865989427
1022,0.09992380216876072
1023,0.12249342007237232
1024,0.08807494503498595
1025,0.04682124116577804
1026,0.0018648697426172265
1027,0.030168129726627513
1028,0.014203951500578942
1029,0.1770690517484336
1030,0.054856210337546646
1031,0.02917042094340729
1032,0.4389294226128002
1033,0.04987596180036742
1034,0.06128759180129358
1035,0.15319006910631283
1036,0.06193371980610926
1037,0.3240311287354527
1038,0.24128432544899323
1039,0.27796575624960995
1040,0.6983932958494059
1041,0.5807129779149075
1042,0.9516036937707064
1043,0.09820506498021037
1044,0.14512770238709904
1045,0.10947254420220866
1046,0.168383547447898
1047,0.008186916528109163
1048,0.08073411380735969
1049,0.13047486568367042
1050,0.13758288832851215
1051,0.02881593670861658
1052,0.09274925749506881
1053,0.04513263119456228
1054,0.2654197110991644
1055,0.023825121362478843
1056,0.023152116848865024
1057,0.20093505013308124
1058,0.023154256073352003
1059,0.09920856239506409
1060,0.343625767774973
1061,0.1183979989081127
1062,0.4540715462661169
1063,0.047397879109529445
1064,0.8010543175852587
1065,0.1909404932642644
1066,0.14389368362164467
1067,0.012405060712123463
1068,0.004542116335091696
1069,0.2583623059305333
1070,0.32263388723022435
1071,0.043591188025004064
1072,0.29305918995212904
1073,0.032996525051811415
1074,0.13468154864060292
1075,0.296395115116571
1076,0.48263129909105634
1077,0.029382869812941196
1078,0.03478608081812449
1079,0.07382523032611543
1080,0.1867209470949449
1081,0.0882474569236324
1082,0.12805262242682766
1083,0.04743741211164013
1084,0.008334393936130776
1085,0.08063235207942228
1086,0.0666706027579429
1087,0.6407125073011102
1088,0.0017519075633794176
1089,0.24210797601299333
1090,0.13278741149096115
1091,0.025675269872831384
1092,0.18319513464620518
1093,0.03553171149491355
1094,0.0849276371844801
1095,0.08270692942066918
1096,0.11055158904133601
1097,0.0727288652944606
1098,0.25130745437378005
1099,0.09111885225379264
1100,0.0499014841501453
1101,0.03439869549846419
1102,0.1326335820507224
1103,0.005757875655391436
1104,0.20358307383851082
1105,0.007523505107909987
1106,0.42122306144562677
1107,0.8482610877885844
1108,0.05438765624795447
1109,0.6828845209451642
1110,0.006171138264166666
1111,0.04667324651200002
1112,0.060729880924274754
1113,0.033217875584645486
1114,0.22127689524186278
1115,0.29657766296054144
1116,0.26175114586266096
1117,0.036332760280624765
1118,0.2998868751178323
1119,0.14979687618748705
1120,0.002664177323709216
1121,0.5210810301890061
1122,0.012486782807685703
1123,0.03418394830463767
1124,0.009595455593159297
1125,0.8070258947794966
1126,0.0879601288118426
1127,0.08601147798321235
1128,0.03521797294134089
1129,0.01255138282045789
1130,0.35385730954194117
1131,0.19085650887378755
1132,0.012936433152666954
1133,0.12141604934520757
1134,0.2925078590592632
1135,0.12821145771458872
1136,0.2501281972146283
1137,0.3103528721590325
1138,0.03391350430577165
1139,0.1122344139794985
1140,0.08794997909059298
1141,0.07110193130685348
1142,0.16400304390764817
1143,0.014825589641270337
1144,0.12381676327142539
1145,0.9081152811187394
1146,0.1445078651545597
1147,0.09847483931585156
1148,0.10501125327060855
1149,0.3655709034614389
1150,0.026227868172389805
1151,0.2099080733758917
1152,0.015572556781217446
1153,0.35653247666261173
1154,0.05589220303371579
1155,0.14507607710560902
1156,0.21472977051081027
1157,0.019190122572532223
1158,0.015307056378041401
1159,0.15597923503499772
1160,0.3695404925799445
1161,0.2749656409400653
1162,0.14660229760803212
1163,0.20151525855719885
1164,0.08707585721992978
1165,0.04011309789368813
1166,0.6885078555265298
1167,0.2250531185359401
1168,0.768931280864575
1169,0.07178902601189688
1170,0.6377024109539772
1171,0.026554324932450774
1172,0.03782924780159565
1173,0.10605881316428797
1174,0.3107965738763054
1175,0.13916686093824876
1176,0.08737678080147221
1177,0.027661150418239536
1178,0.016311684743389912
1179,0.2909845637256206
1180,0.12682146161589938
1181,0.05232918101355205
1182,0.12705120720057234
1183,0.03522191964618952
1184,0.11648874064801268
1185,0.12730166256338296
1186,0.2773911906991047
1187,0.2935608029625214
1188,0.2879497459019559
1189,0.022152516665044406
1190,0.5963176208407122
1191,0.2011114965802485
1192,0.14205190400222806
1193,0.043633694110016066
1194,0.16165871085512273
1195,0.14789036836897856
1196,0.13716761471310526
1197,0.07624710645352108
1198,0.016871517336549825
1199,0.02099511217746107
1200,0.058484722309777346
1201,0.07278022342981828
1202,0.009584091898383322
1203,0.08319151511138922
1204,0.19063907323048526
1205,0.08932242175885192
1206,0.9024194742737035
1207,0.19762820223839614
1208,0.7325952823339502
1209,0.23268560356337215
1210,0.0710513496606785
1211,0.3413259169473521
1212,0.10498409213855092
1213,0.25413803201937735
1214,0.021126230565713756
1215,0.09780102409243206
1216,0.3252769135442308
1217,0.46231676713454134
1218,0.05380684763924602
1219,0.17042450581116714
1220,0.04406688937693317
1221,0.03617975993466662
1222,0.12234542884994756
1223,0.16812829164373358
1224,0.1421048491535618
1225,0.15632654451203376
1226,0.03877134029639464
1227,0.061971063944509505
1228,0.2296332211810407
1229,0.1569282481597971
1230,0.1798523554549149
1231,0.05602511181641259
1232,0.03647800732900077
1233,0.08442112832363133
1234,0.015791420900450506
1235,0.029420433114853938
1236,0.013280533604489995
1237,0.11311006369572095
1238,0.38681358025347
1239,0.00849431186037451
1240,0.13251066392811572
1241,0.009317536776121606
1242,0.003804372986204028
1243,0.3041540162755783
1244,0.08923343234137164
1245,0.020048597789106816
1246,0.14404945367932714
1247,0.033061479750320234
1248,0.237998927883657
